name	type	source	detector	wavelength_nominal	units	sampling_frequency
S35-D194	NIRSCWAMPLITUDE	35	194	685	n/a	7.8125
S36-D194	NIRSCWAMPLITUDE	36	194	685	n/a	7.8125
S41-D194	NIRSCWAMPLITUDE	41	194	685	n/a	7.8125
S42-D194	NIRSCWAMPLITUDE	42	194	685	n/a	7.8125
S47-D194	NIRSCWAMPLITUDE	47	194	685	n/a	7.8125
S48-D194	NIRSCWAMPLITUDE	48	194	685	n/a	7.8125
S53-D194	NIRSCWAMPLITUDE	53	194	685	n/a	7.8125
S54-D194	NIRSCWAMPLITUDE	54	194	685	n/a	7.8125
S59-D194	NIRSCWAMPLITUDE	59	194	685	n/a	7.8125
S60-D194	NIRSCWAMPLITUDE	60	194	685	n/a	7.8125
S194-D194	NIRSCWAMPLITUDE	194	194	685	n/a	7.8125
S195-D194	NIRSCWAMPLITUDE	195	194	685	n/a	7.8125
S196-D194	NIRSCWAMPLITUDE	196	194	685	n/a	7.8125
S197-D194	NIRSCWAMPLITUDE	197	194	685	n/a	7.8125
S198-D194	NIRSCWAMPLITUDE	198	194	685	n/a	7.8125
S199-D194	NIRSCWAMPLITUDE	199	194	685	n/a	7.8125
S200-D194	NIRSCWAMPLITUDE	200	194	685	n/a	7.8125
S201-D194	NIRSCWAMPLITUDE	201	194	685	n/a	7.8125
S202-D194	NIRSCWAMPLITUDE	202	194	685	n/a	7.8125
S203-D194	NIRSCWAMPLITUDE	203	194	685	n/a	7.8125
S204-D194	NIRSCWAMPLITUDE	204	194	685	n/a	7.8125
S205-D194	NIRSCWAMPLITUDE	205	194	685	n/a	7.8125
S208-D194	NIRSCWAMPLITUDE	208	194	685	n/a	7.8125
S209-D194	NIRSCWAMPLITUDE	209	194	685	n/a	7.8125
S210-D194	NIRSCWAMPLITUDE	210	194	685	n/a	7.8125
S211-D194	NIRSCWAMPLITUDE	211	194	685	n/a	7.8125
S212-D194	NIRSCWAMPLITUDE	212	194	685	n/a	7.8125
S213-D194	NIRSCWAMPLITUDE	213	194	685	n/a	7.8125
S214-D194	NIRSCWAMPLITUDE	214	194	685	n/a	7.8125
S215-D194	NIRSCWAMPLITUDE	215	194	685	n/a	7.8125
S220-D194	NIRSCWAMPLITUDE	220	194	685	n/a	7.8125
S221-D194	NIRSCWAMPLITUDE	221	194	685	n/a	7.8125
S222-D194	NIRSCWAMPLITUDE	222	194	685	n/a	7.8125
S223-D194	NIRSCWAMPLITUDE	223	194	685	n/a	7.8125
S224-D194	NIRSCWAMPLITUDE	224	194	685	n/a	7.8125
S225-D194	NIRSCWAMPLITUDE	225	194	685	n/a	7.8125
S226-D194	NIRSCWAMPLITUDE	226	194	685	n/a	7.8125
S227-D194	NIRSCWAMPLITUDE	227	194	685	n/a	7.8125
S231-D194	NIRSCWAMPLITUDE	231	194	685	n/a	7.8125
S232-D194	NIRSCWAMPLITUDE	232	194	685	n/a	7.8125
S233-D194	NIRSCWAMPLITUDE	233	194	685	n/a	7.8125
S234-D194	NIRSCWAMPLITUDE	234	194	685	n/a	7.8125
S235-D194	NIRSCWAMPLITUDE	235	194	685	n/a	7.8125
S236-D194	NIRSCWAMPLITUDE	236	194	685	n/a	7.8125
S24-D195	NIRSCWAMPLITUDE	24	195	685	n/a	7.8125
S29-D195	NIRSCWAMPLITUDE	29	195	685	n/a	7.8125
S30-D195	NIRSCWAMPLITUDE	30	195	685	n/a	7.8125
S35-D195	NIRSCWAMPLITUDE	35	195	685	n/a	7.8125
S36-D195	NIRSCWAMPLITUDE	36	195	685	n/a	7.8125
S41-D195	NIRSCWAMPLITUDE	41	195	685	n/a	7.8125
S42-D195	NIRSCWAMPLITUDE	42	195	685	n/a	7.8125
S47-D195	NIRSCWAMPLITUDE	47	195	685	n/a	7.8125
S48-D195	NIRSCWAMPLITUDE	48	195	685	n/a	7.8125
S53-D195	NIRSCWAMPLITUDE	53	195	685	n/a	7.8125
S54-D195	NIRSCWAMPLITUDE	54	195	685	n/a	7.8125
S59-D195	NIRSCWAMPLITUDE	59	195	685	n/a	7.8125
S60-D195	NIRSCWAMPLITUDE	60	195	685	n/a	7.8125
S194-D195	NIRSCWAMPLITUDE	194	195	685	n/a	7.8125
S195-D195	NIRSCWAMPLITUDE	195	195	685	n/a	7.8125
S196-D195	NIRSCWAMPLITUDE	196	195	685	n/a	7.8125
S197-D195	NIRSCWAMPLITUDE	197	195	685	n/a	7.8125
S199-D195	NIRSCWAMPLITUDE	199	195	685	n/a	7.8125
S200-D195	NIRSCWAMPLITUDE	200	195	685	n/a	7.8125
S201-D195	NIRSCWAMPLITUDE	201	195	685	n/a	7.8125
S202-D195	NIRSCWAMPLITUDE	202	195	685	n/a	7.8125
S203-D195	NIRSCWAMPLITUDE	203	195	685	n/a	7.8125
S204-D195	NIRSCWAMPLITUDE	204	195	685	n/a	7.8125
S205-D195	NIRSCWAMPLITUDE	205	195	685	n/a	7.8125
S206-D195	NIRSCWAMPLITUDE	206	195	685	n/a	7.8125
S209-D195	NIRSCWAMPLITUDE	209	195	685	n/a	7.8125
S210-D195	NIRSCWAMPLITUDE	210	195	685	n/a	7.8125
S211-D195	NIRSCWAMPLITUDE	211	195	685	n/a	7.8125
S212-D195	NIRSCWAMPLITUDE	212	195	685	n/a	7.8125
S213-D195	NIRSCWAMPLITUDE	213	195	685	n/a	7.8125
S214-D195	NIRSCWAMPLITUDE	214	195	685	n/a	7.8125
S215-D195	NIRSCWAMPLITUDE	215	195	685	n/a	7.8125
S216-D195	NIRSCWAMPLITUDE	216	195	685	n/a	7.8125
S221-D195	NIRSCWAMPLITUDE	221	195	685	n/a	7.8125
S222-D195	NIRSCWAMPLITUDE	222	195	685	n/a	7.8125
S223-D195	NIRSCWAMPLITUDE	223	195	685	n/a	7.8125
S224-D195	NIRSCWAMPLITUDE	224	195	685	n/a	7.8125
S225-D195	NIRSCWAMPLITUDE	225	195	685	n/a	7.8125
S226-D195	NIRSCWAMPLITUDE	226	195	685	n/a	7.8125
S227-D195	NIRSCWAMPLITUDE	227	195	685	n/a	7.8125
S228-D195	NIRSCWAMPLITUDE	228	195	685	n/a	7.8125
S233-D195	NIRSCWAMPLITUDE	233	195	685	n/a	7.8125
S234-D195	NIRSCWAMPLITUDE	234	195	685	n/a	7.8125
S235-D195	NIRSCWAMPLITUDE	235	195	685	n/a	7.8125
S236-D195	NIRSCWAMPLITUDE	236	195	685	n/a	7.8125
S237-D195	NIRSCWAMPLITUDE	237	195	685	n/a	7.8125
S12-D196	NIRSCWAMPLITUDE	12	196	685	n/a	7.8125
S17-D196	NIRSCWAMPLITUDE	17	196	685	n/a	7.8125
S18-D196	NIRSCWAMPLITUDE	18	196	685	n/a	7.8125
S23-D196	NIRSCWAMPLITUDE	23	196	685	n/a	7.8125
S24-D196	NIRSCWAMPLITUDE	24	196	685	n/a	7.8125
S28-D196	NIRSCWAMPLITUDE	28	196	685	n/a	7.8125
S29-D196	NIRSCWAMPLITUDE	29	196	685	n/a	7.8125
S30-D196	NIRSCWAMPLITUDE	30	196	685	n/a	7.8125
S34-D196	NIRSCWAMPLITUDE	34	196	685	n/a	7.8125
S35-D196	NIRSCWAMPLITUDE	35	196	685	n/a	7.8125
S36-D196	NIRSCWAMPLITUDE	36	196	685	n/a	7.8125
S40-D196	NIRSCWAMPLITUDE	40	196	685	n/a	7.8125
S41-D196	NIRSCWAMPLITUDE	41	196	685	n/a	7.8125
S42-D196	NIRSCWAMPLITUDE	42	196	685	n/a	7.8125
S47-D196	NIRSCWAMPLITUDE	47	196	685	n/a	7.8125
S48-D196	NIRSCWAMPLITUDE	48	196	685	n/a	7.8125
S53-D196	NIRSCWAMPLITUDE	53	196	685	n/a	7.8125
S54-D196	NIRSCWAMPLITUDE	54	196	685	n/a	7.8125
S60-D196	NIRSCWAMPLITUDE	60	196	685	n/a	7.8125
S195-D196	NIRSCWAMPLITUDE	195	196	685	n/a	7.8125
S196-D196	NIRSCWAMPLITUDE	196	196	685	n/a	7.8125
S197-D196	NIRSCWAMPLITUDE	197	196	685	n/a	7.8125
S200-D196	NIRSCWAMPLITUDE	200	196	685	n/a	7.8125
S201-D196	NIRSCWAMPLITUDE	201	196	685	n/a	7.8125
S202-D196	NIRSCWAMPLITUDE	202	196	685	n/a	7.8125
S203-D196	NIRSCWAMPLITUDE	203	196	685	n/a	7.8125
S204-D196	NIRSCWAMPLITUDE	204	196	685	n/a	7.8125
S205-D196	NIRSCWAMPLITUDE	205	196	685	n/a	7.8125
S206-D196	NIRSCWAMPLITUDE	206	196	685	n/a	7.8125
S207-D196	NIRSCWAMPLITUDE	207	196	685	n/a	7.8125
S210-D196	NIRSCWAMPLITUDE	210	196	685	n/a	7.8125
S211-D196	NIRSCWAMPLITUDE	211	196	685	n/a	7.8125
S212-D196	NIRSCWAMPLITUDE	212	196	685	n/a	7.8125
S213-D196	NIRSCWAMPLITUDE	213	196	685	n/a	7.8125
S214-D196	NIRSCWAMPLITUDE	214	196	685	n/a	7.8125
S215-D196	NIRSCWAMPLITUDE	215	196	685	n/a	7.8125
S216-D196	NIRSCWAMPLITUDE	216	196	685	n/a	7.8125
S217-D196	NIRSCWAMPLITUDE	217	196	685	n/a	7.8125
S223-D196	NIRSCWAMPLITUDE	223	196	685	n/a	7.8125
S224-D196	NIRSCWAMPLITUDE	224	196	685	n/a	7.8125
S225-D196	NIRSCWAMPLITUDE	225	196	685	n/a	7.8125
S226-D196	NIRSCWAMPLITUDE	226	196	685	n/a	7.8125
S227-D196	NIRSCWAMPLITUDE	227	196	685	n/a	7.8125
S228-D196	NIRSCWAMPLITUDE	228	196	685	n/a	7.8125
S229-D196	NIRSCWAMPLITUDE	229	196	685	n/a	7.8125
S234-D196	NIRSCWAMPLITUDE	234	196	685	n/a	7.8125
S235-D196	NIRSCWAMPLITUDE	235	196	685	n/a	7.8125
S236-D196	NIRSCWAMPLITUDE	236	196	685	n/a	7.8125
S237-D196	NIRSCWAMPLITUDE	237	196	685	n/a	7.8125
S238-D196	NIRSCWAMPLITUDE	238	196	685	n/a	7.8125
S6-D197	NIRSCWAMPLITUDE	6	197	685	n/a	7.8125
S11-D197	NIRSCWAMPLITUDE	11	197	685	n/a	7.8125
S12-D197	NIRSCWAMPLITUDE	12	197	685	n/a	7.8125
S16-D197	NIRSCWAMPLITUDE	16	197	685	n/a	7.8125
S17-D197	NIRSCWAMPLITUDE	17	197	685	n/a	7.8125
S18-D197	NIRSCWAMPLITUDE	18	197	685	n/a	7.8125
S22-D197	NIRSCWAMPLITUDE	22	197	685	n/a	7.8125
S23-D197	NIRSCWAMPLITUDE	23	197	685	n/a	7.8125
S24-D197	NIRSCWAMPLITUDE	24	197	685	n/a	7.8125
S28-D197	NIRSCWAMPLITUDE	28	197	685	n/a	7.8125
S29-D197	NIRSCWAMPLITUDE	29	197	685	n/a	7.8125
S30-D197	NIRSCWAMPLITUDE	30	197	685	n/a	7.8125
S34-D197	NIRSCWAMPLITUDE	34	197	685	n/a	7.8125
S35-D197	NIRSCWAMPLITUDE	35	197	685	n/a	7.8125
S36-D197	NIRSCWAMPLITUDE	36	197	685	n/a	7.8125
S40-D197	NIRSCWAMPLITUDE	40	197	685	n/a	7.8125
S41-D197	NIRSCWAMPLITUDE	41	197	685	n/a	7.8125
S42-D197	NIRSCWAMPLITUDE	42	197	685	n/a	7.8125
S47-D197	NIRSCWAMPLITUDE	47	197	685	n/a	7.8125
S48-D197	NIRSCWAMPLITUDE	48	197	685	n/a	7.8125
S54-D197	NIRSCWAMPLITUDE	54	197	685	n/a	7.8125
S195-D197	NIRSCWAMPLITUDE	195	197	685	n/a	7.8125
S196-D197	NIRSCWAMPLITUDE	196	197	685	n/a	7.8125
S197-D197	NIRSCWAMPLITUDE	197	197	685	n/a	7.8125
S201-D197	NIRSCWAMPLITUDE	201	197	685	n/a	7.8125
S202-D197	NIRSCWAMPLITUDE	202	197	685	n/a	7.8125
S203-D197	NIRSCWAMPLITUDE	203	197	685	n/a	7.8125
S204-D197	NIRSCWAMPLITUDE	204	197	685	n/a	7.8125
S205-D197	NIRSCWAMPLITUDE	205	197	685	n/a	7.8125
S206-D197	NIRSCWAMPLITUDE	206	197	685	n/a	7.8125
S207-D197	NIRSCWAMPLITUDE	207	197	685	n/a	7.8125
S211-D197	NIRSCWAMPLITUDE	211	197	685	n/a	7.8125
S212-D197	NIRSCWAMPLITUDE	212	197	685	n/a	7.8125
S213-D197	NIRSCWAMPLITUDE	213	197	685	n/a	7.8125
S214-D197	NIRSCWAMPLITUDE	214	197	685	n/a	7.8125
S215-D197	NIRSCWAMPLITUDE	215	197	685	n/a	7.8125
S216-D197	NIRSCWAMPLITUDE	216	197	685	n/a	7.8125
S217-D197	NIRSCWAMPLITUDE	217	197	685	n/a	7.8125
S218-D197	NIRSCWAMPLITUDE	218	197	685	n/a	7.8125
S224-D197	NIRSCWAMPLITUDE	224	197	685	n/a	7.8125
S225-D197	NIRSCWAMPLITUDE	225	197	685	n/a	7.8125
S226-D197	NIRSCWAMPLITUDE	226	197	685	n/a	7.8125
S227-D197	NIRSCWAMPLITUDE	227	197	685	n/a	7.8125
S228-D197	NIRSCWAMPLITUDE	228	197	685	n/a	7.8125
S229-D197	NIRSCWAMPLITUDE	229	197	685	n/a	7.8125
S234-D197	NIRSCWAMPLITUDE	234	197	685	n/a	7.8125
S235-D197	NIRSCWAMPLITUDE	235	197	685	n/a	7.8125
S236-D197	NIRSCWAMPLITUDE	236	197	685	n/a	7.8125
S237-D197	NIRSCWAMPLITUDE	237	197	685	n/a	7.8125
S238-D197	NIRSCWAMPLITUDE	238	197	685	n/a	7.8125
S239-D197	NIRSCWAMPLITUDE	239	197	685	n/a	7.8125
S5-D198	NIRSCWAMPLITUDE	5	198	685	n/a	7.8125
S6-D198	NIRSCWAMPLITUDE	6	198	685	n/a	7.8125
S10-D198	NIRSCWAMPLITUDE	10	198	685	n/a	7.8125
S11-D198	NIRSCWAMPLITUDE	11	198	685	n/a	7.8125
S12-D198	NIRSCWAMPLITUDE	12	198	685	n/a	7.8125
S16-D198	NIRSCWAMPLITUDE	16	198	685	n/a	7.8125
S17-D198	NIRSCWAMPLITUDE	17	198	685	n/a	7.8125
S18-D198	NIRSCWAMPLITUDE	18	198	685	n/a	7.8125
S22-D198	NIRSCWAMPLITUDE	22	198	685	n/a	7.8125
S23-D198	NIRSCWAMPLITUDE	23	198	685	n/a	7.8125
S24-D198	NIRSCWAMPLITUDE	24	198	685	n/a	7.8125
S28-D198	NIRSCWAMPLITUDE	28	198	685	n/a	7.8125
S29-D198	NIRSCWAMPLITUDE	29	198	685	n/a	7.8125
S30-D198	NIRSCWAMPLITUDE	30	198	685	n/a	7.8125
S34-D198	NIRSCWAMPLITUDE	34	198	685	n/a	7.8125
S35-D198	NIRSCWAMPLITUDE	35	198	685	n/a	7.8125
S36-D198	NIRSCWAMPLITUDE	36	198	685	n/a	7.8125
S41-D198	NIRSCWAMPLITUDE	41	198	685	n/a	7.8125
S42-D198	NIRSCWAMPLITUDE	42	198	685	n/a	7.8125
S48-D198	NIRSCWAMPLITUDE	48	198	685	n/a	7.8125
S196-D198	NIRSCWAMPLITUDE	196	198	685	n/a	7.8125
S197-D198	NIRSCWAMPLITUDE	197	198	685	n/a	7.8125
S202-D198	NIRSCWAMPLITUDE	202	198	685	n/a	7.8125
S203-D198	NIRSCWAMPLITUDE	203	198	685	n/a	7.8125
S204-D198	NIRSCWAMPLITUDE	204	198	685	n/a	7.8125
S205-D198	NIRSCWAMPLITUDE	205	198	685	n/a	7.8125
S206-D198	NIRSCWAMPLITUDE	206	198	685	n/a	7.8125
S207-D198	NIRSCWAMPLITUDE	207	198	685	n/a	7.8125
S212-D198	NIRSCWAMPLITUDE	212	198	685	n/a	7.8125
S213-D198	NIRSCWAMPLITUDE	213	198	685	n/a	7.8125
S214-D198	NIRSCWAMPLITUDE	214	198	685	n/a	7.8125
S215-D198	NIRSCWAMPLITUDE	215	198	685	n/a	7.8125
S216-D198	NIRSCWAMPLITUDE	216	198	685	n/a	7.8125
S217-D198	NIRSCWAMPLITUDE	217	198	685	n/a	7.8125
S218-D198	NIRSCWAMPLITUDE	218	198	685	n/a	7.8125
S225-D198	NIRSCWAMPLITUDE	225	198	685	n/a	7.8125
S226-D198	NIRSCWAMPLITUDE	226	198	685	n/a	7.8125
S227-D198	NIRSCWAMPLITUDE	227	198	685	n/a	7.8125
S228-D198	NIRSCWAMPLITUDE	228	198	685	n/a	7.8125
S229-D198	NIRSCWAMPLITUDE	229	198	685	n/a	7.8125
S236-D198	NIRSCWAMPLITUDE	236	198	685	n/a	7.8125
S237-D198	NIRSCWAMPLITUDE	237	198	685	n/a	7.8125
S238-D198	NIRSCWAMPLITUDE	238	198	685	n/a	7.8125
S239-D198	NIRSCWAMPLITUDE	239	198	685	n/a	7.8125
S240-D198	NIRSCWAMPLITUDE	240	198	685	n/a	7.8125
S54-D199	NIRSCWAMPLITUDE	54	199	685	n/a	7.8125
S59-D199	NIRSCWAMPLITUDE	59	199	685	n/a	7.8125
S60-D199	NIRSCWAMPLITUDE	60	199	685	n/a	7.8125
S65-D199	NIRSCWAMPLITUDE	65	199	685	n/a	7.8125
S70-D199	NIRSCWAMPLITUDE	70	199	685	n/a	7.8125
S74-D199	NIRSCWAMPLITUDE	74	199	685	n/a	7.8125
S75-D199	NIRSCWAMPLITUDE	75	199	685	n/a	7.8125
S79-D199	NIRSCWAMPLITUDE	79	199	685	n/a	7.8125
S80-D199	NIRSCWAMPLITUDE	80	199	685	n/a	7.8125
S81-D199	NIRSCWAMPLITUDE	81	199	685	n/a	7.8125
S85-D199	NIRSCWAMPLITUDE	85	199	685	n/a	7.8125
S86-D199	NIRSCWAMPLITUDE	86	199	685	n/a	7.8125
S87-D199	NIRSCWAMPLITUDE	87	199	685	n/a	7.8125
S91-D199	NIRSCWAMPLITUDE	91	199	685	n/a	7.8125
S92-D199	NIRSCWAMPLITUDE	92	199	685	n/a	7.8125
S93-D199	NIRSCWAMPLITUDE	93	199	685	n/a	7.8125
S98-D199	NIRSCWAMPLITUDE	98	199	685	n/a	7.8125
S99-D199	NIRSCWAMPLITUDE	99	199	685	n/a	7.8125
S104-D199	NIRSCWAMPLITUDE	104	199	685	n/a	7.8125
S105-D199	NIRSCWAMPLITUDE	105	199	685	n/a	7.8125
S111-D199	NIRSCWAMPLITUDE	111	199	685	n/a	7.8125
S117-D199	NIRSCWAMPLITUDE	117	199	685	n/a	7.8125
S193-D199	NIRSCWAMPLITUDE	193	199	685	n/a	7.8125
S194-D199	NIRSCWAMPLITUDE	194	199	685	n/a	7.8125
S195-D199	NIRSCWAMPLITUDE	195	199	685	n/a	7.8125
S196-D199	NIRSCWAMPLITUDE	196	199	685	n/a	7.8125
S198-D199	NIRSCWAMPLITUDE	198	199	685	n/a	7.8125
S199-D199	NIRSCWAMPLITUDE	199	199	685	n/a	7.8125
S200-D199	NIRSCWAMPLITUDE	200	199	685	n/a	7.8125
S201-D199	NIRSCWAMPLITUDE	201	199	685	n/a	7.8125
S208-D199	NIRSCWAMPLITUDE	208	199	685	n/a	7.8125
S209-D199	NIRSCWAMPLITUDE	209	199	685	n/a	7.8125
S210-D199	NIRSCWAMPLITUDE	210	199	685	n/a	7.8125
S211-D199	NIRSCWAMPLITUDE	211	199	685	n/a	7.8125
S219-D199	NIRSCWAMPLITUDE	219	199	685	n/a	7.8125
S220-D199	NIRSCWAMPLITUDE	220	199	685	n/a	7.8125
S221-D199	NIRSCWAMPLITUDE	221	199	685	n/a	7.8125
S222-D199	NIRSCWAMPLITUDE	222	199	685	n/a	7.8125
S223-D199	NIRSCWAMPLITUDE	223	199	685	n/a	7.8125
S230-D199	NIRSCWAMPLITUDE	230	199	685	n/a	7.8125
S231-D199	NIRSCWAMPLITUDE	231	199	685	n/a	7.8125
S232-D199	NIRSCWAMPLITUDE	232	199	685	n/a	7.8125
S233-D199	NIRSCWAMPLITUDE	233	199	685	n/a	7.8125
S241-D199	NIRSCWAMPLITUDE	241	199	685	n/a	7.8125
S242-D199	NIRSCWAMPLITUDE	242	199	685	n/a	7.8125
S243-D199	NIRSCWAMPLITUDE	243	199	685	n/a	7.8125
S251-D199	NIRSCWAMPLITUDE	251	199	685	n/a	7.8125
S54-D200	NIRSCWAMPLITUDE	54	200	685	n/a	7.8125
S59-D200	NIRSCWAMPLITUDE	59	200	685	n/a	7.8125
S60-D200	NIRSCWAMPLITUDE	60	200	685	n/a	7.8125
S70-D200	NIRSCWAMPLITUDE	70	200	685	n/a	7.8125
S75-D200	NIRSCWAMPLITUDE	75	200	685	n/a	7.8125
S80-D200	NIRSCWAMPLITUDE	80	200	685	n/a	7.8125
S81-D200	NIRSCWAMPLITUDE	81	200	685	n/a	7.8125
S86-D200	NIRSCWAMPLITUDE	86	200	685	n/a	7.8125
S87-D200	NIRSCWAMPLITUDE	87	200	685	n/a	7.8125
S93-D200	NIRSCWAMPLITUDE	93	200	685	n/a	7.8125
S99-D200	NIRSCWAMPLITUDE	99	200	685	n/a	7.8125
S105-D200	NIRSCWAMPLITUDE	105	200	685	n/a	7.8125
S111-D200	NIRSCWAMPLITUDE	111	200	685	n/a	7.8125
S193-D200	NIRSCWAMPLITUDE	193	200	685	n/a	7.8125
S194-D200	NIRSCWAMPLITUDE	194	200	685	n/a	7.8125
S195-D200	NIRSCWAMPLITUDE	195	200	685	n/a	7.8125
S196-D200	NIRSCWAMPLITUDE	196	200	685	n/a	7.8125
S197-D200	NIRSCWAMPLITUDE	197	200	685	n/a	7.8125
S198-D200	NIRSCWAMPLITUDE	198	200	685	n/a	7.8125
S199-D200	NIRSCWAMPLITUDE	199	200	685	n/a	7.8125
S200-D200	NIRSCWAMPLITUDE	200	200	685	n/a	7.8125
S201-D200	NIRSCWAMPLITUDE	201	200	685	n/a	7.8125
S202-D200	NIRSCWAMPLITUDE	202	200	685	n/a	7.8125
S208-D200	NIRSCWAMPLITUDE	208	200	685	n/a	7.8125
S209-D200	NIRSCWAMPLITUDE	209	200	685	n/a	7.8125
S210-D200	NIRSCWAMPLITUDE	210	200	685	n/a	7.8125
S211-D200	NIRSCWAMPLITUDE	211	200	685	n/a	7.8125
S212-D200	NIRSCWAMPLITUDE	212	200	685	n/a	7.8125
S219-D200	NIRSCWAMPLITUDE	219	200	685	n/a	7.8125
S220-D200	NIRSCWAMPLITUDE	220	200	685	n/a	7.8125
S221-D200	NIRSCWAMPLITUDE	221	200	685	n/a	7.8125
S222-D200	NIRSCWAMPLITUDE	222	200	685	n/a	7.8125
S223-D200	NIRSCWAMPLITUDE	223	200	685	n/a	7.8125
S224-D200	NIRSCWAMPLITUDE	224	200	685	n/a	7.8125
S230-D200	NIRSCWAMPLITUDE	230	200	685	n/a	7.8125
S231-D200	NIRSCWAMPLITUDE	231	200	685	n/a	7.8125
S232-D200	NIRSCWAMPLITUDE	232	200	685	n/a	7.8125
S233-D200	NIRSCWAMPLITUDE	233	200	685	n/a	7.8125
S241-D200	NIRSCWAMPLITUDE	241	200	685	n/a	7.8125
S242-D200	NIRSCWAMPLITUDE	242	200	685	n/a	7.8125
S243-D200	NIRSCWAMPLITUDE	243	200	685	n/a	7.8125
S244-D200	NIRSCWAMPLITUDE	244	200	685	n/a	7.8125
S251-D200	NIRSCWAMPLITUDE	251	200	685	n/a	7.8125
S48-D201	NIRSCWAMPLITUDE	48	201	685	n/a	7.8125
S54-D201	NIRSCWAMPLITUDE	54	201	685	n/a	7.8125
S59-D201	NIRSCWAMPLITUDE	59	201	685	n/a	7.8125
S60-D201	NIRSCWAMPLITUDE	60	201	685	n/a	7.8125
S81-D201	NIRSCWAMPLITUDE	81	201	685	n/a	7.8125
S87-D201	NIRSCWAMPLITUDE	87	201	685	n/a	7.8125
S193-D201	NIRSCWAMPLITUDE	193	201	685	n/a	7.8125
S194-D201	NIRSCWAMPLITUDE	194	201	685	n/a	7.8125
S195-D201	NIRSCWAMPLITUDE	195	201	685	n/a	7.8125
S196-D201	NIRSCWAMPLITUDE	196	201	685	n/a	7.8125
S197-D201	NIRSCWAMPLITUDE	197	201	685	n/a	7.8125
S198-D201	NIRSCWAMPLITUDE	198	201	685	n/a	7.8125
S199-D201	NIRSCWAMPLITUDE	199	201	685	n/a	7.8125
S200-D201	NIRSCWAMPLITUDE	200	201	685	n/a	7.8125
S201-D201	NIRSCWAMPLITUDE	201	201	685	n/a	7.8125
S202-D201	NIRSCWAMPLITUDE	202	201	685	n/a	7.8125
S203-D201	NIRSCWAMPLITUDE	203	201	685	n/a	7.8125
S208-D201	NIRSCWAMPLITUDE	208	201	685	n/a	7.8125
S209-D201	NIRSCWAMPLITUDE	209	201	685	n/a	7.8125
S210-D201	NIRSCWAMPLITUDE	210	201	685	n/a	7.8125
S211-D201	NIRSCWAMPLITUDE	211	201	685	n/a	7.8125
S212-D201	NIRSCWAMPLITUDE	212	201	685	n/a	7.8125
S213-D201	NIRSCWAMPLITUDE	213	201	685	n/a	7.8125
S219-D201	NIRSCWAMPLITUDE	219	201	685	n/a	7.8125
S220-D201	NIRSCWAMPLITUDE	220	201	685	n/a	7.8125
S221-D201	NIRSCWAMPLITUDE	221	201	685	n/a	7.8125
S222-D201	NIRSCWAMPLITUDE	222	201	685	n/a	7.8125
S223-D201	NIRSCWAMPLITUDE	223	201	685	n/a	7.8125
S224-D201	NIRSCWAMPLITUDE	224	201	685	n/a	7.8125
S225-D201	NIRSCWAMPLITUDE	225	201	685	n/a	7.8125
S230-D201	NIRSCWAMPLITUDE	230	201	685	n/a	7.8125
S231-D201	NIRSCWAMPLITUDE	231	201	685	n/a	7.8125
S232-D201	NIRSCWAMPLITUDE	232	201	685	n/a	7.8125
S233-D201	NIRSCWAMPLITUDE	233	201	685	n/a	7.8125
S234-D201	NIRSCWAMPLITUDE	234	201	685	n/a	7.8125
S241-D201	NIRSCWAMPLITUDE	241	201	685	n/a	7.8125
S242-D201	NIRSCWAMPLITUDE	242	201	685	n/a	7.8125
S243-D201	NIRSCWAMPLITUDE	243	201	685	n/a	7.8125
S244-D201	NIRSCWAMPLITUDE	244	201	685	n/a	7.8125
S245-D201	NIRSCWAMPLITUDE	245	201	685	n/a	7.8125
S251-D201	NIRSCWAMPLITUDE	251	201	685	n/a	7.8125
S42-D202	NIRSCWAMPLITUDE	42	202	685	n/a	7.8125
S48-D202	NIRSCWAMPLITUDE	48	202	685	n/a	7.8125
S53-D202	NIRSCWAMPLITUDE	53	202	685	n/a	7.8125
S54-D202	NIRSCWAMPLITUDE	54	202	685	n/a	7.8125
S59-D202	NIRSCWAMPLITUDE	59	202	685	n/a	7.8125
S60-D202	NIRSCWAMPLITUDE	60	202	685	n/a	7.8125
S193-D202	NIRSCWAMPLITUDE	193	202	685	n/a	7.8125
S194-D202	NIRSCWAMPLITUDE	194	202	685	n/a	7.8125
S195-D202	NIRSCWAMPLITUDE	195	202	685	n/a	7.8125
S196-D202	NIRSCWAMPLITUDE	196	202	685	n/a	7.8125
S197-D202	NIRSCWAMPLITUDE	197	202	685	n/a	7.8125
S198-D202	NIRSCWAMPLITUDE	198	202	685	n/a	7.8125
S199-D202	NIRSCWAMPLITUDE	199	202	685	n/a	7.8125
S200-D202	NIRSCWAMPLITUDE	200	202	685	n/a	7.8125
S201-D202	NIRSCWAMPLITUDE	201	202	685	n/a	7.8125
S202-D202	NIRSCWAMPLITUDE	202	202	685	n/a	7.8125
S203-D202	NIRSCWAMPLITUDE	203	202	685	n/a	7.8125
S204-D202	NIRSCWAMPLITUDE	204	202	685	n/a	7.8125
S208-D202	NIRSCWAMPLITUDE	208	202	685	n/a	7.8125
S209-D202	NIRSCWAMPLITUDE	209	202	685	n/a	7.8125
S210-D202	NIRSCWAMPLITUDE	210	202	685	n/a	7.8125
